fpr,tpr
6.222385386994592e-05,0.00112647892017997
6.266830996901697e-05,0.00112647892017997
6.266830996901697e-05,0.0011598066988835194
6.311276606808801e-05,0.0011598066988835194
6.311276606808801e-05,0.0011664722546242292
6.400167826623009e-05,0.0011664722546242292
6.400167826623009e-05,0.0011798033661056492
6.533504656344322e-05,0.001186468921846359
6.622395876158531e-05,0.001186468921846359
6.666841486065635e-05,0.0011931344775870688
6.666841486065635e-05,0.0012131311448091984
6.666841486065635e-05,0.0012331278120313281
6.666841486065635e-05,0.001239793367772038
6.711287095972738e-05,0.001239793367772038
6.711287095972738e-05,0.0012464589235127478
6.755732705879844e-05,0.0012731211464755874
6.800178315786948e-05,0.001293117813697717
6.800178315786948e-05,0.0013197800366605565
6.844623925694051e-05,0.0013197800366605565
6.844623925694051e-05,0.0013264455924012664
6.93351514550826e-05,0.0013264455924012664
6.977960755415364e-05,0.0013331111481419764
7.022406365322468e-05,0.0013597733711048158
7.155743195043781e-05,0.0013597733711048158
7.200188804950885e-05,0.0013797700383269456
7.200188804950885e-05,0.0013931011498083653
7.244634414857989e-05,0.0013931011498083653
7.377971244579302e-05,0.001413097817030495
7.422416854486406e-05,0.001413097817030495
7.422416854486406e-05,0.0014264289285119147
7.466862464393511e-05,0.0014330944842526245
7.555753684207719e-05,0.0014397600399933344
7.600199294114823e-05,0.0014397600399933344
7.600199294114823e-05,0.0014530911514747543
7.644644904021928e-05,0.0014597567072154641
7.689090513929032e-05,0.0014597567072154641
7.689090513929032e-05,0.0014864189301783037
7.777981733743241e-05,0.0014864189301783037
7.777981733743241e-05,0.0015064155974004333
7.822427343650345e-05,0.001513081153141143
7.822427343650345e-05,0.001519746708881853
7.866872953557449e-05,0.001519746708881853
7.866872953557449e-05,0.001526412264622563
7.955764173371658e-05,0.001526412264622563
7.955764173371658e-05,0.0015397433761039827
8.044655393185866e-05,0.0015397433761039827
8.044655393185866e-05,0.0015464089318446925
8.133546613000075e-05,0.0015464089318446925
8.133546613000075e-05,0.0015530744875854024
8.177992222907179e-05,0.0015530744875854024
8.222437832814283e-05,0.0015730711548075321
8.266883442721386e-05,0.0015730711548075321
8.266883442721386e-05,0.0015930678220296617
8.311329052628492e-05,0.0016063989335110816
8.355774662535596e-05,0.0016063989335110816
8.444665882349803e-05,0.0016197300449925013
8.444665882349803e-05,0.001633061156473921
8.489111492256908e-05,0.0016530578236960507
8.578002712071116e-05,0.0016530578236960507
8.62244832197822e-05,0.0016597233794367605
8.666893931885325e-05,0.0016597233794367605
8.666893931885325e-05,0.0016663889351774704
8.711339541792429e-05,0.0016663889351774704
8.711339541792429e-05,0.0016797200466588903
8.800230761606638e-05,0.0016863856023996001
8.800230761606638e-05,0.00169305115814031
8.844676371513742e-05,0.00169305115814031
8.889121981420846e-05,0.0017063822696217297
8.93356759132795e-05,0.0017063822696217297
8.93356759132795e-05,0.001739710048325279
8.93356759132795e-05,0.0017663722712881187
8.978013201235055e-05,0.0017797033827695384
8.978013201235055e-05,0.0017863689385102482
9.022458811142159e-05,0.001793034494250958
9.022458811142159e-05,0.0018196967172137977
9.066904421049263e-05,0.0018263622729545075
9.066904421049263e-05,0.0018330278286952174
9.155795640863472e-05,0.0018330278286952174
9.155795640863472e-05,0.0018463589401766373
9.155795640863472e-05,0.0018530244959173471
9.289132470584784e-05,0.0018530244959173471
9.289132470584784e-05,0.0018796867188801867
9.333578080491889e-05,0.0018796867188801867
9.378023690398993e-05,0.0018930178303616064
9.378023690398993e-05,0.0019330111648058657
9.422469300306097e-05,0.0019463422762872854
9.422469300306097e-05,0.001973004499250125
9.4669149102132e-05,0.001973004499250125
9.4669149102132e-05,0.001979670054990835
9.511360520120306e-05,0.001979670054990835
9.600251739934514e-05,0.001986335610731545
9.644697349841617e-05,0.001986335610731545
9.733588569655827e-05,0.001986335610731545
9.733588569655827e-05,0.0019930011664722547
9.77803417956293e-05,0.0019930011664722547
9.77803417956293e-05,0.0019996667222129645
9.77803417956293e-05,0.0020129978336943842
9.77803417956293e-05,0.002019663389435094
9.86692539937714e-05,0.002019663389435094
9.911371009284243e-05,0.002026328945175804
0.00010000262229098453,0.002046325612397934
0.0001008915344891266,0.002046325612397934
0.00010133599058819764,0.0020529911681386437
0.00010133599058819764,0.0020663222796200634
0.0001017804466872687,0.002086318946842193
0.0001017804466872687,0.002092984502582903
0.00010222490278633973,0.002092984502582903
0.00010311381498448181,0.002092984502582903
0.00010311381498448181,0.0021129811698050323
0.00010355827108355286,0.002119646725545742
0.00010355827108355286,0.0021263122812864525
0.00010355827108355286,0.002146308948508582
0.0001040027271826239,0.002146308948508582
0.0001040027271826239,0.0021596400599900017
0.00010444718328169494,0.0021596400599900017
0.00010444718328169494,0.002179636727212131
0.00010489163938076598,0.002192967838693551
0.00010533609547983703,0.002192967838693551
0.00010533609547983703,0.0022196300616563907
0.00010578055157890807,0.0022396267288785202
0.00010622500767797911,0.0022396267288785202
0.00010666946377705015,0.00224629228461923
0.00010755837597519224,0.00224629228461923
0.00010800283207426328,0.0022662889518413596
0.00010844728817333432,0.0022729545075820695
0.00010844728817333432,0.0022796200633227797
0.00010933620037147641,0.002306282286285619
0.00010978065647054745,0.002306282286285619
0.0001102251125696185,0.0023329445092484585
0.00011111402476776058,0.0023329445092484585
0.00011111402476776058,0.002346275620729878
0.00011111402476776058,0.002352941176470588
0.00011289184916404475,0.002352941176470588
0.00011333630526311578,0.002366272287952008
0.00011378076136218684,0.002366272287952008
0.00011378076136218684,0.002372937843692718
0.00011466967356032891,0.002372937843692718
0.00011466967356032891,0.0023862689551741377
0.00011511412965939995,0.0023862689551741377
0.00011511412965939995,0.0023996000666555574
0.00011511412965939995,0.002412931178136977
0.000115558585758471,0.002419596733877687
0.00011600304185754204,0.002419596733877687
0.00011689195405568412,0.0024529245125812366
0.00011689195405568412,0.0024662556240626562
0.00011778086625382621,0.0024862522912847858
0.00011778086625382621,0.0024995834027662055
0.00011778086625382621,0.002532911181469755
0.00011822532235289725,0.002532911181469755
0.00011911423455103934,0.002539576737210465
0.00012044760284825246,0.002546242292951175
0.00012044760284825246,0.0025529078486918847
0.00012089205894732351,0.0025529078486918847
0.00012133651504639455,0.0025595734044325945
0.00012133651504639455,0.0025662389601733043
0.00012178097114546559,0.0025662389601733043
0.00012311433944267873,0.0025662389601733043
0.0001240032516408208,0.002579570071654724
0.00012444770773989183,0.002579570071654724
0.00012444770773989183,0.002599566738876854
0.0001248921638389629,0.002599566738876854
0.00012578107603710496,0.0026128978503582737
0.00012622553213617602,0.002666222296283953
0.0001271144443343181,0.002666222296283953
0.0001271144443343181,0.0026795534077653726
0.0001271144443343181,0.002706215630728212
0.00012800335653246017,0.002706215630728212
0.00012889226873060228,0.0027195467422096316
0.0001302256370278154,0.0027195467422096316
0.0001302256370278154,0.0027462089651724714
0.00013067009312688643,0.0027462089651724714
0.00013067009312688643,0.002772871188135311
0.00013111454922595748,0.0027928678553574404
0.0001315590053250285,0.0027928678553574404
0.0001315590053250285,0.00279953341109815
0.00013200346142409956,0.00280619896683886
0.00013289237362224164,0.00280619896683886
0.00013289237362224164,0.00281953007832028
0.00013422574191945477,0.00281953007832028
0.00013422574191945477,0.00282619563406099
0.0001355591102166679,0.0028395267455424097
0.00013600356631573895,0.0028528578570238294
0.00013689247851388103,0.0028528578570238294
0.00013689247851388103,0.0028595234127645392
0.00013733693461295208,0.0028595234127645392
0.00013733693461295208,0.002872854524245959
0.0001377813907120231,0.0028861856357273786
0.00013822584681109416,0.0028861856357273786
0.00013911475900923624,0.0028861856357273786
0.00014089258340552042,0.0028928511914680884
0.00014133703950459144,0.0028995167472087987
0.0001417814956036625,0.0028995167472087987
0.00014311486390087563,0.0029195134144309283
0.00014311486390087563,0.002926178970171638
0.0001440037760990177,0.0029461756373937676
